"Attribute1","Attribute2","k","Accuracy","Sensitivity","Specificity"
"ScaleMonthlyRate","ScalePerformanceRating",5,81.8735632183908,97.5753424657534,0
"ScaleMonthlyRate","ScalePerformanceRating",6,82.2988505747126,97.8356164383562,1.28571428571429
"ScaleMonthlyRate","ScalePerformanceRating",7,83.3333333333333,99.3150684931507,0
"ScaleMonthlyRate","ScalePerformanceRating",8,83.2068965517241,99.1643835616438,0
"ScaleMonthlyRate","ScalePerformanceRating",9,83.5632183908046,99.5890410958904,0
"ScaleMonthlyRate","ScalePerformanceRating",10,83.5862068965517,99.6164383561644,0
"ScaleMonthlyRate","ScalePerformanceRating",11,83.6781609195402,99.7260273972603,0
"ScaleMonthlyRate","ScalePerformanceRating",12,83.6781609195402,99.7260273972603,0
"ScaleMonthlyRate","ScalePerformanceRating",13,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",14,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",15,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",16,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",17,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",18,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",22,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",24,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScalePerformanceRating",30,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",5,82.4252873563218,96.4520547945205,9.28571428571429
"ScaleMonthlyRate","ScaleStockOptionLevel",6,81.8735632183908,96.6164383561644,5
"ScaleMonthlyRate","ScaleStockOptionLevel",7,82.2528735632184,97.6712328767123,1.85714285714286
"ScaleMonthlyRate","ScaleStockOptionLevel",8,82.3333333333333,97.7123287671233,2.14285714285714
"ScaleMonthlyRate","ScaleStockOptionLevel",9,82.9310344827586,98.6301369863014,1.07142857142857
"ScaleMonthlyRate","ScaleStockOptionLevel",10,83.1609195402299,98.8904109589041,1.14285714285714
"ScaleMonthlyRate","ScaleStockOptionLevel",11,83.9080459770115,99.7260273972603,1.42857142857143
"ScaleMonthlyRate","ScaleStockOptionLevel",12,83.632183908046,99.4931506849315,0.928571428571429
"ScaleMonthlyRate","ScaleStockOptionLevel",13,83.7931034482759,99.8630136986302,0
"ScaleMonthlyRate","ScaleStockOptionLevel",14,83.4252873563218,99.4246575342466,0
"ScaleMonthlyRate","ScaleStockOptionLevel",15,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",16,83.7356321839081,99.7945205479452,0
"ScaleMonthlyRate","ScaleStockOptionLevel",17,83.5632183908046,99.5890410958904,0
"ScaleMonthlyRate","ScaleStockOptionLevel",18,83.816091954023,99.8904109589041,0
"ScaleMonthlyRate","ScaleStockOptionLevel",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",22,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",24,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleStockOptionLevel",30,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",5,81.6551724137931,95.6712328767123,8.57142857142857
"ScaleMonthlyRate","ScaleTotalWorkingYears",6,81.6666666666667,95.8904109589041,7.5
"ScaleMonthlyRate","ScaleTotalWorkingYears",7,82.1034482758621,97.1643835616438,3.57142857142857
"ScaleMonthlyRate","ScaleTotalWorkingYears",8,82.3793103448276,97.4931506849315,3.57142857142857
"ScaleMonthlyRate","ScaleTotalWorkingYears",9,83.5632183908046,98.9041095890411,3.57142857142857
"ScaleMonthlyRate","ScaleTotalWorkingYears",10,83.2758620689655,98.7123287671233,2.78571428571429
"ScaleMonthlyRate","ScaleTotalWorkingYears",11,83.448275862069,98.7671232876712,3.57142857142857
"ScaleMonthlyRate","ScaleTotalWorkingYears",12,83.2413793103448,98.6712328767123,2.78571428571429
"ScaleMonthlyRate","ScaleTotalWorkingYears",13,83.448275862069,99.041095890411,2.14285714285714
"ScaleMonthlyRate","ScaleTotalWorkingYears",14,83.551724137931,99.0821917808219,2.57142857142857
"ScaleMonthlyRate","ScaleTotalWorkingYears",15,83.448275862069,99.041095890411,2.14285714285714
"ScaleMonthlyRate","ScaleTotalWorkingYears",16,83.4712643678161,99.1917808219178,1.5
"ScaleMonthlyRate","ScaleTotalWorkingYears",17,83.5632183908046,99.4520547945205,0.714285714285714
"ScaleMonthlyRate","ScaleTotalWorkingYears",18,83.551724137931,99.2876712328767,1.5
"ScaleMonthlyRate","ScaleTotalWorkingYears",19,83.2183908045977,99.1780821917808,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",20,83.4022988505747,99.3424657534246,0.285714285714286
"ScaleMonthlyRate","ScaleTotalWorkingYears",21,83.7931034482759,99.7260273972603,0.714285714285714
"ScaleMonthlyRate","ScaleTotalWorkingYears",22,83.4942528735632,99.3835616438356,0.642857142857143
"ScaleMonthlyRate","ScaleTotalWorkingYears",23,83.448275862069,99.4520547945205,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",24,83.4597701149425,99.4657534246575,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",25,83.5632183908046,99.5890410958904,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",26,83.6436781609195,99.6849315068493,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",27,83.6781609195402,99.7260273972603,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",28,83.816091954023,99.8904109589041,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTotalWorkingYears",30,83.816091954023,99.8904109589041,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",5,81.3448275862069,96.3972602739726,2.85714285714286
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",6,81.5862068965517,96.7534246575343,2.5
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",7,82.4137931034483,97.9452054794521,1.42857142857143
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",8,82.4022988505747,97.8767123287671,1.71428571428571
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",9,82.6436781609195,98.4931506849315,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",10,83.2758620689655,99.2465753424658,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",11,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",12,83.7931034482759,99.8630136986301,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",13,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",14,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",15,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",16,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",17,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",18,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",22,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",24,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleTrainingTimesLastYear",30,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",5,80,94.3835616438356,5
"ScaleMonthlyRate","ScaleWorkLifeBalance",6,81.0229885057471,95.6575342465754,4.71428571428571
"ScaleMonthlyRate","ScaleWorkLifeBalance",7,81.4942528735632,97.1232876712329,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",8,82,97.6027397260274,0.642857142857143
"ScaleMonthlyRate","ScaleWorkLifeBalance",9,83.3333333333333,99.3150684931507,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",10,83.2643678160919,99.2328767123288,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",11,83.5632183908046,99.5890410958904,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",12,83.4827586206897,99.4520547945205,0.214285714285714
"ScaleMonthlyRate","ScaleWorkLifeBalance",13,83.3333333333333,99.3150684931507,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",14,83.448275862069,99.4520547945205,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",15,83.7931034482759,99.8630136986302,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",16,83.7471264367816,99.7534246575343,0.285714285714286
"ScaleMonthlyRate","ScaleWorkLifeBalance",17,83.6781609195402,99.7260273972603,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",18,83.7471264367816,99.8082191780822,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",22,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",24,83.8620689655173,99.9452054794521,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleWorkLifeBalance",30,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",5,80.6896551724138,95.2054794520548,5
"ScaleMonthlyRate","ScaleYearsAtCompany",6,81.448275862069,95.9315068493151,5.92857142857143
"ScaleMonthlyRate","ScaleYearsAtCompany",7,82.2988505747126,96.986301369863,5.71428571428572
"ScaleMonthlyRate","ScaleYearsAtCompany",8,82.2298850574713,96.986301369863,5.28571428571429
"ScaleMonthlyRate","ScaleYearsAtCompany",9,82.2988505747126,97.5342465753425,2.85714285714286
"ScaleMonthlyRate","ScaleYearsAtCompany",10,82.6781609195402,97.986301369863,2.85714285714286
"ScaleMonthlyRate","ScaleYearsAtCompany",11,82.6436781609195,98.4931506849315,0
"ScaleMonthlyRate","ScaleYearsAtCompany",12,83.183908045977,99.0684931506849,0.357142857142857
"ScaleMonthlyRate","ScaleYearsAtCompany",13,83.448275862069,99.4520547945205,0
"ScaleMonthlyRate","ScaleYearsAtCompany",14,83.3333333333333,99.3150684931507,0
"ScaleMonthlyRate","ScaleYearsAtCompany",15,83.6781609195402,99.7260273972603,0
"ScaleMonthlyRate","ScaleYearsAtCompany",16,83.8045977011494,99.8356164383562,0.214285714285714
"ScaleMonthlyRate","ScaleYearsAtCompany",17,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",18,83.8735632183908,99.9589041095891,0
"ScaleMonthlyRate","ScaleYearsAtCompany",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",22,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",24,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsAtCompany",30,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",5,82.4137931034483,97.8082191780822,2.14285714285714
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",6,82.6206896551724,97.9589041095891,2.64285714285714
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",7,82.9885057471264,98.4931506849315,2.14285714285714
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",8,82.816091954023,98.3972602739726,1.57142857142857
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",9,83.448275862069,99.4520547945205,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",10,83.4137931034483,99.4109589041096,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",11,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",12,83.7356321839081,99.7945205479452,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",13,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",14,83.8045977011494,99.8767123287671,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",15,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",16,83.7931034482759,99.8630136986301,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",17,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",18,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",22,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",24,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsSinceLastPromotion",30,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",5,82.183908045977,96.8493150684932,5.71428571428572
"ScaleMonthlyRate","ScaleYearsWithCurrManager",6,81.7931034482759,96.0958904109589,7.21428571428571
"ScaleMonthlyRate","ScaleYearsWithCurrManager",7,82.7586206896552,97.5342465753425,5.71428571428572
"ScaleMonthlyRate","ScaleYearsWithCurrManager",8,82.3908045977011,97.1917808219178,5.21428571428571
"ScaleMonthlyRate","ScaleYearsWithCurrManager",9,82.5287356321839,97.9452054794521,2.14285714285714
"ScaleMonthlyRate","ScaleYearsWithCurrManager",10,82.8965517241379,98.3287671232877,2.42857142857143
"ScaleMonthlyRate","ScaleYearsWithCurrManager",11,83.448275862069,99.1780821917808,1.42857142857143
"ScaleMonthlyRate","ScaleYearsWithCurrManager",12,83.6206896551724,99.4794520547945,0.928571428571429
"ScaleMonthlyRate","ScaleYearsWithCurrManager",13,83.5632183908046,99.5890410958904,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",14,83.6436781609195,99.6164383561644,0.357142857142857
"ScaleMonthlyRate","ScaleYearsWithCurrManager",15,83.7931034482759,99.8630136986302,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",16,83.7471264367816,99.8082191780822,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",17,83.7931034482759,99.8630136986302,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",18,83.8850574712643,99.972602739726,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",22,83.7241379310345,99.7808219178082,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",24,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleYearsWithCurrManager",30,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",5,80.5747126436781,95.7534246575342,1.42857142857143
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",6,81.1379310344828,96.3835616438356,1.64285714285714
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",7,83.6781609195402,99.4520547945205,1.42857142857143
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",8,83.1379310344828,98.7808219178082,1.57142857142857
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",9,83.3333333333333,99.3150684931507,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",10,83.5287356321839,99.4931506849315,0.285714285714286
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",11,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",12,83.816091954023,99.8904109589041,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",13,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",14,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",15,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",16,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",17,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",18,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",19,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",20,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",21,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",22,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",23,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",24,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",25,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",26,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",27,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",28,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",29,83.9080459770115,100,0
"ScaleMonthlyRate","ScaleRelationshipSatisfaction",30,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",5,81.3793103448276,96.7123287671233,1.42857142857143
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",6,80.919540229885,96.1780821917808,1.35714285714286
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",7,82.3333333333333,97.986301369863,0.714285714285714
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",8,82.1724137931034,97.8219178082192,0.571428571428572
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",9,83.3333333333333,99.3150684931507,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",10,83.3563218390805,99.2465753424657,0.5
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",11,83.448275862069,99.4520547945205,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",12,83.3448275862069,99.3287671232876,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",13,83.6781609195402,99.7260273972603,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",14,83.7356321839081,99.7945205479452,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",15,83.7931034482759,99.8630136986302,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",16,83.8045977011494,99.8767123287671,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",17,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",18,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",19,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",20,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",21,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",22,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",23,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",24,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",25,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",26,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",27,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",28,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",29,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleNumCompaniesWorked",30,83.9080459770115,100,0
"ScaleMonthlyRateLog","ScaleOverTime",5,81.0344827586207,94.2465753424658,12.1428571428571
"ScaleMonthlyRateLog","ScaleOverTime",6,81.5977011494253,94.958904109589,11.9285714285714
"ScaleMonthlyRateLog","ScaleOverTime",7,82.0689655172414,95.7534246575342,10.7142857142857
"ScaleMonthlyRateLog","ScaleOverTime",8,82.816091954023,96.5753424657534,11.0714285714286
"ScaleMonthlyRateLog","ScaleOverTime",9,82.5287356321839,96.986301369863,7.14285714285714
"ScaleMonthlyRateLog","ScaleOverTime",10,82.6781609195402,97.1369863013699,7.28571428571429
"ScaleMonthlyRateLog","ScaleOverTime",11,81.8965517241379,96.5753424657534,5.35714285714286
"ScaleMonthlyRateLog","ScaleOverTime",12,82.2643678160919,97.0958904109589,4.92857142857143
"ScaleMonthlyRateLog","ScaleOverTime",13,83.2873563218391,97.6712328767123,8.28571428571428
"ScaleMonthlyRateLog","ScaleOverTime",14,83.1149425287356,97.4520547945205,8.35714285714286
"ScaleMonthlyRateLog","ScaleOverTime",15,83.1034482758621,97.5342465753425,7.85714285714286
"ScaleMonthlyRateLog","ScaleOverTime",16,83.3563218390805,97.8219178082192,7.92857142857143
"ScaleMonthlyRateLog","ScaleOverTime",17,83.2183908045977,97.8082191780822,7.14285714285714
"ScaleMonthlyRateLog","ScaleOverTime",18,83.183908045977,97.7808219178082,7.07142857142857
"ScaleMonthlyRateLog","ScaleOverTime",19,83.2183908045977,97.9452054794521,6.42857142857143
"ScaleMonthlyRateLog","ScaleOverTime",20,83.5862068965517,97.972602739726,8.57142857142857
"ScaleMonthlyRateLog","ScaleOverTime",21,83.4137931034483,97.9041095890411,7.85714285714286
"ScaleMonthlyRateLog","ScaleOverTime",22,83.551724137931,98.1643835616438,7.35714285714286
"ScaleMonthlyRateLog","ScaleOverTime",23,83.5632183908046,98.3561643835616,6.42857142857143
"ScaleMonthlyRateLog","ScaleOverTime",24,83.8275862068966,98.3013698630137,8.35714285714286
"ScaleMonthlyRateLog","ScaleOverTime",25,83.448275862069,98.0821917808219,7.14285714285714
"ScaleMonthlyRateLog","ScaleOverTime",26,83.6436781609195,98.2191780821918,7.64285714285714
"ScaleMonthlyRateLog","ScaleOverTime",27,83.7356321839081,98.4246575342466,7.14285714285714
"ScaleMonthlyRateLog","ScaleOverTime",28,83.8850574712644,98.3972602739726,8.21428571428571
"ScaleMonthlyRateLog","ScaleOverTime",29,84.0229885057472,98.4931506849315,8.57142857142857
"ScaleMonthlyRateLog","ScaleOverTime",30,83.7471264367816,98.4246575342466,7.21428571428571
"ScaleMonthlyRateLog","ScalePercentSalaryHike",5,82.183908045977,97.3972602739726,2.85714285714286
"ScaleMonthlyRateLog","ScalePercentSalaryHike",6,82.5287356321839,97.7123287671233,3.35714285714286
"ScaleMonthlyRateLog","ScalePercentSalaryHike",7,83.1034482758621,99.041095890411,0
"ScaleMonthlyRateLog","ScalePercentSalaryHike",8,82.8505747126437,98.7397260273973,0
"ScaleMonthlyRateLog","ScalePercentSalaryHike",9,83.2183908045977,99.1780821917808,0
"ScaleMonthlyRateLog","ScalePercentSalaryHike",10,83.2413793103448,99.0821917808219,0.642857142857143
"ScaleMonthlyRateLog","ScalePercentSalaryHike",11,83.5632183908046,99.3150684931507,1.42857142857143
"ScaleMonthlyRateLog","ScalePercentSalaryHike",12,83.6896551724138,99.3972602739726,1.78571428571429
"ScaleMonthlyRateLog","ScalePercentSalaryHike",13,83.448275862069,99.3150684931507,0.714285714285714
"ScaleMonthlyRateLog","ScalePercentSalaryHike",14,83.4827586206897,99.3561643835616,0.714285714285714
"ScaleMonthlyRateLog","ScalePercentSalaryHike",15,83.6781609195402,99.5890410958904,0.714285714285714
"ScaleMonthlyRateLog","ScalePercentSalaryHike",16,83.7471264367816,99.6712328767123,0.714285714285714
"ScaleMonthlyRateLog","ScalePercentSalaryHike",17,83.7931034482759,99.7260273972603,0.714285714285714
"ScaleMonthlyRateLog","ScalePercentSalaryHike",18,83.8620689655172,99.8630136986302,0.428571428571429
"ScaleMonthlyRateLog","ScalePercentSalaryHike",19,83.9080459770115,100,0
